timestamp,gpu_index,gpu_name,temperature_c,power_w,power_limit_w,gpu_util_percent,vram_util_percent,vram_used_mb,vram_total_mb,fan_speed_percent,clock_gpu_mhz,clock_mem_mhz,perf_state,active_processes
2025-07-15 23:12:33,0,NVIDIA GeForce RTX 4070,39,22.867,215.0,21,6,1478.38,12282.0,0,555,810,5,0
2025-07-15 23:12:38,0,NVIDIA GeForce RTX 4070,40,23.094,215.0,13,5,1475.44,12282.0,0,600,5001,3,0
2025-07-15 23:12:43,0,NVIDIA GeForce RTX 4070,40,33.598,215.0,9,3,1423.12,12282.0,0,2475,10501,0,0
2025-07-15 23:12:48,0,NVIDIA GeForce RTX 4070,40,18.211,215.0,1,5,1452.44,12282.0,0,915,810,5,0
2025-07-15 23:12:53,0,NVIDIA GeForce RTX 4070,40,17.831,215.0,16,16,1414.31,12282.0,0,720,810,5,0
2025-07-15 23:12:58,0,NVIDIA GeForce RTX 4070,40,16.772,215.0,5,15,1421.25,12282.0,0,1395,810,5,0
2025-07-15 23:13:03,0,NVIDIA GeForce RTX 4070,39,16.57,215.0,27,21,1407.06,12282.0,0,480,810,5,0
2025-07-15 23:13:09,0,NVIDIA GeForce RTX 4070,39,15.196,215.0,51,44,1422.88,12282.0,0,300,405,8,0
2025-07-15 23:13:14,0,NVIDIA GeForce RTX 4070,39,17.935,215.0,2,10,1434.88,12282.0,0,945,810,5,0
2025-07-15 23:13:19,0,NVIDIA GeForce RTX 4070,39,15.331,215.0,19,31,1413.75,12282.0,0,315,405,8,0
2025-07-15 23:13:24,0,NVIDIA GeForce RTX 4070,39,14.573,215.0,2,12,1405.06,12282.0,0,375,405,5,0
2025-07-15 23:13:29,0,NVIDIA GeForce RTX 4070,39,14.276,215.0,10,25,1405.06,12282.0,0,210,405,8,0
2025-07-15 23:13:34,0,NVIDIA GeForce RTX 4070,39,15.048,215.0,6,23,1397.06,12282.0,0,360,405,8,0
2025-07-15 23:13:39,0,NVIDIA GeForce RTX 4070,39,14.835,215.0,3,13,1397.06,12282.0,0,390,405,5,0
